EncryptedID,Semester,GPA,TC qua,Acc
063f0b520f76e6858127b5d77ff594fcb201254a214d59483171b9d9c369d6a8,3,3.53,19,46
063f0b520f76e6858127b5d77ff594fcb201254a214d59483171b9d9c369d6a8,4,3.0,18,66
063f0b520f76e6858127b5d77ff594fcb201254a214d59483171b9d9c369d6a8,5,3.72,16,82
063f0b520f76e6858127b5d77ff594fcb201254a214d59483171b9d9c369d6a8,6,3.75,18,100
063f0b520f76e6858127b5d77ff594fcb201254a214d59483171b9d9c369d6a8,7,3.76,19,119
063f0b520f76e6858127b5d77ff594fcb201254a214d59483171b9d9c369d6a8,8,3.93,15,134
063f0b520f76e6858127b5d77ff594fcb201254a214d59483171b9d9c369d6a8,9,3.81,8,144
063f0b520f76e6858127b5d77ff594fcb201254a214d59483171b9d9c369d6a8,10,4.0,12,156
0697c979537fba94e9866be363c15407542d9482cabc9db68fc544c195f26f83,1,3.17,12,12
0697c979537fba94e9866be363c15407542d9482cabc9db68fc544c195f26f83,2,3.42,12,24
0697c979537fba94e9866be363c15407542d9482cabc9db68fc544c195f26f83,3,3.42,18,42
0697c979537fba94e9866be363c15407542d9482cabc9db68fc544c195f26f83,4,3.92,19,61
0697c979537fba94e9866be363c15407542d9482cabc9db68fc544c195f26f83,5,3.81,21,86
0697c979537fba94e9866be363c15407542d9482cabc9db68fc544c195f26f83,6,3.61,18,104
0697c979537fba94e9866be363c15407542d9482cabc9db68fc544c195f26f83,7,3.57,21,125
0697c979537fba94e9866be363c15407542d9482cabc9db68fc544c195f26f83,8,3.71,19,144
0697c979537fba94e9866be363c15407542d9482cabc9db68fc544c195f26f83,9,4.0,12,156
06c0e3f2fc891d18083de620582521af916f3525bad387ef16d572e01bd9a595,1,1.33,8,8
06c0e3f2fc891d18083de620582521af916f3525bad387ef16d572e01bd9a595,2,3.08,12,20
06c0e3f2fc891d18083de620582521af916f3525bad387ef16d572e01bd9a595,3,2.66,16,40
06c0e3f2fc891d18083de620582521af916f3525bad387ef16d572e01bd9a595,4,2.21,14,54
06c0e3f2fc891d18083de620582521af916f3525bad387ef16d572e01bd9a595,5,2.82,20,78
06c0e3f2fc891d18083de620582521af916f3525bad387ef16d572e01bd9a595,6,2.83,21,99
06c0e3f2fc891d18083de620582521af916f3525bad387ef16d572e01bd9a595,7,2.5,18,117
06c0e3f2fc891d18083de620582521af916f3525bad387ef16d572e01bd9a595,8,3.0,3,120
06c0e3f2fc891d18083de620582521af916f3525bad387ef16d572e01bd9a595,9,0.0,0,120
06dc871fc53a6cea501c3dc013deb04c20b08677b84951c036346171da860ebe,1,3.0,12,12
06dc871fc53a6cea501c3dc013deb04c20b08677b84951c036346171da860ebe,2,3.32,14,26
06dc871fc53a6cea501c3dc013deb04c20b08677b84951c036346171da860ebe,3,3.55,20,46
06dc871fc53a6cea501c3dc013deb04c20b08677b84951c036346171da860ebe,4,4.0,18,64
06dc871fc53a6cea501c3dc013deb04c20b08677b84951c036346171da860ebe,5,3.88,20,84
06dc871fc53a6cea501c3dc013deb04c20b08677b84951c036346171da860ebe,6,4.0,19,103
06dc871fc53a6cea501c3dc013deb04c20b08677b84951c036346171da860ebe,7,4.0,21,124
06dc871fc53a6cea501c3dc013deb04c20b08677b84951c036346171da860ebe,8,3.89,19,143
06dc871fc53a6cea501c3dc013deb04c20b08677b84951c036346171da860ebe,9,4.0,12,155
06dfabdb4b410dd67b7d570d4d6e2ea45e1311580b3d7765b192fe27b1d385b3,1,1.86,14,14
06dfabdb4b410dd67b7d570d4d6e2ea45e1311580b3d7765b192fe27b1d385b3,2,1.73,11,25
06dfabdb4b410dd67b7d570d4d6e2ea45e1311580b3d7765b192fe27b1d385b3,3,1.67,19,44
06dfabdb4b410dd67b7d570d4d6e2ea45e1311580b3d7765b192fe27b1d385b3,4,0.9,9,53
06dfabdb4b410dd67b7d570d4d6e2ea45e1311580b3d7765b192fe27b1d385b3,5,1.53,11,67
06dfabdb4b410dd67b7d570d4d6e2ea45e1311580b3d7765b192fe27b1d385b3,6,0.0,0,67
0742918d23323680051ac1c42c656a09ad9239dbfa0fd86069cc7938f8b293b1,1,2.07,14,14
0742918d23323680051ac1c42c656a09ad9239dbfa0fd86069cc7938f8b293b1,2,3.0,11,25
0742918d23323680051ac1c42c656a09ad9239dbfa0fd86069cc7938f8b293b1,3,3.48,21,46
0742918d23323680051ac1c42c656a09ad9239dbfa0fd86069cc7938f8b293b1,4,3.2,15,61
0742918d23323680051ac1c42c656a09ad9239dbfa0fd86069cc7938f8b293b1,5,2.89,19,80
0742918d23323680051ac1c42c656a09ad9239dbfa0fd86069cc7938f8b293b1,6,3.5,23,97
0742918d23323680051ac1c42c656a09ad9239dbfa0fd86069cc7938f8b293b1,7,3.9,21,114
0742918d23323680051ac1c42c656a09ad9239dbfa0fd86069cc7938f8b293b1,8,3.81,16,130
0742918d23323680051ac1c42c656a09ad9239dbfa0fd86069cc7938f8b293b1,9,3.07,15,143
0742918d23323680051ac1c42c656a09ad9239dbfa0fd86069cc7938f8b293b1,10,4.0,12,155
074a18f412457871134fce3d63c470236fc49dc5d735450c1b22f9a483079419,1,3.43,14,14
074a18f412457871134fce3d63c470236fc49dc5d735450c1b22f9a483079419,2,2.68,11,25
074a18f412457871134fce3d63c470236fc49dc5d735450c1b22f9a483079419,3,2.74,21,46
074a18f412457871134fce3d63c470236fc49dc5d735450c1b22f9a483079419,4,2.33,15,61
074a18f412457871134fce3d63c470236fc49dc5d735450c1b22f9a483079419,5,2.81,16,77
074a18f412457871134fce3d63c470236fc49dc5d735450c1b22f9a483079419,6,3.47,19,96
074a18f412457871134fce3d63c470236fc49dc5d735450c1b22f9a483079419,7,3.57,21,117
074a18f412457871134fce3d63c470236fc49dc5d735450c1b22f9a483079419,8,3.67,12,129
074a18f412457871134fce3d63c470236fc49dc5d735450c1b22f9a483079419,9,4.0,12,143
074a18f412457871134fce3d63c470236fc49dc5d735450c1b22f9a483079419,10,4.0,12,155
074c8b3e0deff564128af5e53f71c8a5b5ecf4f7818aa1df833c495617ef5b14,1,2.07,14,14
074c8b3e0deff564128af5e53f71c8a5b5ecf4f7818aa1df833c495617ef5b14,2,2.09,11,25
074c8b3e0deff564128af5e53f71c8a5b5ecf4f7818aa1df833c495617ef5b14,3,2.76,21,46
074c8b3e0deff564128af5e53f71c8a5b5ecf4f7818aa1df833c495617ef5b14,4,1.33,15,61
074c8b3e0deff564128af5e53f71c8a5b5ecf4f7818aa1df833c495617ef5b14,5,2.47,19,80
074c8b3e0deff564128af5e53f71c8a5b5ecf4f7818aa1df833c495617ef5b14,6,2.24,20,94
074c8b3e0deff564128af5e53f71c8a5b5ecf4f7818aa1df833c495617ef5b14,7,3.78,20,114
074c8b3e0deff564128af5e53f71c8a5b5ecf4f7818aa1df833c495617ef5b14,8,3.52,20,134
074c8b3e0deff564128af5e53f71c8a5b5ecf4f7818aa1df833c495617ef5b14,9,3.8,15,147
074c8b3e0deff564128af5e53f71c8a5b5ecf4f7818aa1df833c495617ef5b14,10,4.0,9,156
0765b75254476a6d65160b98f03ce0de8850292d7c2b6f52e6f4ecc5f9b58a56,1,1.0,4,4
0765b75254476a6d65160b98f03ce0de8850292d7c2b6f52e6f4ecc5f9b58a56,2,0.79,8,12
0765b75254476a6d65160b98f03ce0de8850292d7c2b6f52e6f4ecc5f9b58a56,3,0.76,9,21
0765b75254476a6d65160b98f03ce0de8850292d7c2b6f52e6f4ecc5f9b58a56,4,1.58,11,32
0765b75254476a6d65160b98f03ce0de8850292d7c2b6f52e6f4ecc5f9b58a56,5,1.45,12,44
0765b75254476a6d65160b98f03ce0de8850292d7c2b6f52e6f4ecc5f9b58a56,6,2.38,13,57
0765b75254476a6d65160b98f03ce0de8850292d7c2b6f52e6f4ecc5f9b58a56,7,2.11,15,75
0765b75254476a6d65160b98f03ce0de8850292d7c2b6f52e6f4ecc5f9b58a56,8,0.74,5,80
0765b75254476a6d65160b98f03ce0de8850292d7c2b6f52e6f4ecc5f9b58a56,9,0.0,0,80
07bb1c392f948669779906af5d89147c50d67f325cc0337faf9513855199884a,1,2.86,14,14
07bb1c392f948669779906af5d89147c50d67f325cc0337faf9513855199884a,2,2.41,11,25
07bb1c392f948669779906af5d89147c50d67f325cc0337faf9513855199884a,3,2.55,21,46
07bb1c392f948669779906af5d89147c50d67f325cc0337faf9513855199884a,4,1.75,12,58
07bb1c392f948669779906af5d89147c50d67f325cc0337faf9513855199884a,5,2.62,17,75
07bb1c392f948669779906af5d89147c50d67f325cc0337faf9513855199884a,6,2.06,13,88
07bb1c392f948669779906af5d89147c50d67f325cc0337faf9513855199884a,7,3.43,22,108
07bb1c392f948669779906af5d89147c50d67f325cc0337faf9513855199884a,8,3.42,18,126
07bb1c392f948669779906af5d89147c50d67f325cc0337faf9513855199884a,9,3.16,16,144
07bb1c392f948669779906af5d89147c50d67f325cc0337faf9513855199884a,10,3.25,12,156
0810c60adce8586336d9c3f38719c18a476434e65d966313e6bf97e8e2be2ac7,1,1.36,12,12
0810c60adce8586336d9c3f38719c18a476434e65d966313e6bf97e8e2be2ac7,2,1.36,9,21
0810c60adce8586336d9c3f38719c18a476434e65d966313e6bf97e8e2be2ac7,3,2.11,18,39
0810c60adce8586336d9c3f38719c18a476434e65d966313e6bf97e8e2be2ac7,4,1.36,11,50
0810c60adce8586336d9c3f38719c18a476434e65d966313e6bf97e8e2be2ac7,5,2.75,16,66
0810c60adce8586336d9c3f38719c18a476434e65d966313e6bf97e8e2be2ac7,6,2.39,14,80
0810c60adce8586336d9c3f38719c18a476434e65d966313e6bf97e8e2be2ac7,7,2.75,24,96
0810c60adce8586336d9c3f38719c18a476434e65d966313e6bf97e8e2be2ac7,8,2.56,15,111
0810c60adce8586336d9c3f38719c18a476434e65d966313e6bf97e8e2be2ac7,9,3.71,19,134
0810c60adce8586336d9c3f38719c18a476434e65d966313e6bf97e8e2be2ac7,10,3.12,13,147
0810c60adce8586336d9c3f38719c18a476434e65d966313e6bf97e8e2be2ac7,11,3.5,9,156
08391ab3e6360494b809cb255f5086b15fa933e52dbd166702b37f4e223a17cd,1,0.83,4,4
08391ab3e6360494b809cb255f5086b15fa933e52dbd166702b37f4e223a17cd,2,1.43,14,18
08391ab3e6360494b809cb255f5086b15fa933e52dbd166702b37f4e223a17cd,3,2.28,16,38
08391ab3e6360494b809cb255f5086b15fa933e52dbd166702b37f4e223a17cd,4,2.26,19,57
08391ab3e6360494b809cb255f5086b15fa933e52dbd166702b37f4e223a17cd,5,2.87,19,80
08391ab3e6360494b809cb255f5086b15fa933e52dbd166702b37f4e223a17cd,6,3.65,20,100
08391ab3e6360494b809cb255f5086b15fa933e52dbd166702b37f4e223a17cd,7,3.42,20,120
08391ab3e6360494b809cb255f5086b15fa933e52dbd166702b37f4e223a17cd,8,3.58,19,139
08391ab3e6360494b809cb255f5086b15fa933e52dbd166702b37f4e223a17cd,9,3.25,6,145
08391ab3e6360494b809cb255f5086b15fa933e52dbd166702b37f4e223a17cd,10,4.0,12,157
085947d2e85d645d880cdd7cd04d0b016ee23947192de78db6d4cc521625ecc0,1,2.25,12,12
085947d2e85d645d880cdd7cd04d0b016ee23947192de78db6d4cc521625ecc0,2,1.71,11,23
085947d2e85d645d880cdd7cd04d0b016ee23947192de78db6d4cc521625ecc0,3,2.0,19,42
085947d2e85d645d880cdd7cd04d0b016ee23947192de78db6d4cc521625ecc0,4,2.21,14,56
085947d2e85d645d880cdd7cd04d0b016ee23947192de78db6d4cc521625ecc0,5,2.24,17,76
085947d2e85d645d880cdd7cd04d0b016ee23947192de78db6d4cc521625ecc0,6,2.86,22,98
085947d2e85d645d880cdd7cd04d0b016ee23947192de78db6d4cc521625ecc0,7,3.43,21,121
085947d2e85d645d880cdd7cd04d0b016ee23947192de78db6d4cc521625ecc0,8,2.84,19,140
085947d2e85d645d880cdd7cd04d0b016ee23947192de78db6d4cc521625ecc0,9,3.7,15,155
085df60cbccf8601e78ebe4f7502f96d3ae10d64a6f51710b99f82a10d86f739,1,1.08,4,4
085df60cbccf8601e78ebe4f7502f96d3ae10d64a6f51710b99f82a10d86f739,2,0.93,9,13
085df60cbccf8601e78ebe4f7502f96d3ae10d64a6f51710b99f82a10d86f739,3,2.13,12,29
085df60cbccf8601e78ebe4f7502f96d3ae10d64a6f51710b99f82a10d86f739,4,2.21,18,47
085df60cbccf8601e78ebe4f7502f96d3ae10d64a6f51710b99f82a10d86f739,5,2.57,17,71
085df60cbccf8601e78ebe4f7502f96d3ae10d64a6f51710b99f82a10d86f739,6,2.88,21,92
085df60cbccf8601e78ebe4f7502f96d3ae10d64a6f51710b99f82a10d86f739,7,3.25,20,117
085df60cbccf8601e78ebe4f7502f96d3ae10d64a6f51710b99f82a10d86f739,8,3.65,17,134
085df60cbccf8601e78ebe4f7502f96d3ae10d64a6f51710b99f82a10d86f739,9,3.45,11,145
085df60cbccf8601e78ebe4f7502f96d3ae10d64a6f51710b99f82a10d86f739,10,4.0,12,157
08fd8c86ed487ac027bc75dfbed3f9c9b68b793154b2dcb796ad71fb822cc7dc,1,2.83,12,12
08fd8c86ed487ac027bc75dfbed3f9c9b68b793154b2dcb796ad71fb822cc7dc,2,3.0,12,24
08fd8c86ed487ac027bc75dfbed3f9c9b68b793154b2dcb796ad71fb822cc7dc,3,2.81,16,40
08fd8c86ed487ac027bc75dfbed3f9c9b68b793154b2dcb796ad71fb822cc7dc,4,3.75,18,58
08fd8c86ed487ac027bc75dfbed3f9c9b68b793154b2dcb796ad71fb822cc7dc,5,3.56,18,78
08fd8c86ed487ac027bc75dfbed3f9c9b68b793154b2dcb796ad71fb822cc7dc,6,3.48,21,99
08fd8c86ed487ac027bc75dfbed3f9c9b68b793154b2dcb796ad71fb822cc7dc,7,3.53,15,114
08fd8c86ed487ac027bc75dfbed3f9c9b68b793154b2dcb796ad71fb822cc7dc,8,4.0,12,126
08fe196dd9c86a02463205d97622b3d325946c569d242101e5c8e17f519498c6,1,2.43,14,14
08fe196dd9c86a02463205d97622b3d325946c569d242101e5c8e17f519498c6,2,0.0,0,14
08fe196dd9c86a02463205d97622b3d325946c569d242101e5c8e17f519498c6,3,2.79,21,35
08fe196dd9c86a02463205d97622b3d325946c569d242101e5c8e17f519498c6,4,2.4,15,53
08fe196dd9c86a02463205d97622b3d325946c569d242101e5c8e17f519498c6,5,3.42,19,77
08fe196dd9c86a02463205d97622b3d325946c569d242101e5c8e17f519498c6,6,3.74,23,100
08fe196dd9c86a02463205d97622b3d325946c569d242101e5c8e17f519498c6,7,3.82,17,117
08fe196dd9c86a02463205d97622b3d325946c569d242101e5c8e17f519498c6,8,4.0,17,134
08fe196dd9c86a02463205d97622b3d325946c569d242101e5c8e17f519498c6,9,3.83,9,143
08fe196dd9c86a02463205d97622b3d325946c569d242101e5c8e17f519498c6,10,4.0,12,155
0993d9509f9feec34917f31cce714ec91426bec83d6383d907bd6b8a53900314,1,2.07,14,14
0993d9509f9feec34917f31cce714ec91426bec83d6383d907bd6b8a53900314,2,1.41,8,22
0993d9509f9feec34917f31cce714ec91426bec83d6383d907bd6b8a53900314,3,1.76,16,40
0993d9509f9feec34917f31cce714ec91426bec83d6383d907bd6b8a53900314,4,1.25,12,52
0993d9509f9feec34917f31cce714ec91426bec83d6383d907bd6b8a53900314,5,1.74,12,69
0993d9509f9feec34917f31cce714ec91426bec83d6383d907bd6b8a53900314,6,1.23,13,82
0993d9509f9feec34917f31cce714ec91426bec83d6383d907bd6b8a53900314,7,2.92,18,102
0993d9509f9feec34917f31cce714ec91426bec83d6383d907bd6b8a53900314,8,2.16,16,118
0993d9509f9feec34917f31cce714ec91426bec83d6383d907bd6b8a53900314,9,3.25,20,143
0993d9509f9feec34917f31cce714ec91426bec83d6383d907bd6b8a53900314,10,4.0,12,155
099497738ff9e34bf7db5f74a24b9ca5e2cc89c69a4e3668b009f7cfec0aef34,1,1.42,10,10
099497738ff9e34bf7db5f74a24b9ca5e2cc89c69a4e3668b009f7cfec0aef34,2,1.43,11,21
099497738ff9e34bf7db5f74a24b9ca5e2cc89c69a4e3668b009f7cfec0aef34,3,1.93,15,38
099497738ff9e34bf7db5f74a24b9ca5e2cc89c69a4e3668b009f7cfec0aef34,4,1.88,12,50
099497738ff9e34bf7db5f74a24b9ca5e2cc89c69a4e3668b009f7cfec0aef34,5,1.79,14,71
099497738ff9e34bf7db5f74a24b9ca5e2cc89c69a4e3668b009f7cfec0aef34,6,2.25,18,89
099497738ff9e34bf7db5f74a24b9ca5e2cc89c69a4e3668b009f7cfec0aef34,7,3.17,18,110
099497738ff9e34bf7db5f74a24b9ca5e2cc89c69a4e3668b009f7cfec0aef34,8,2.83,9,119
099b23984ab14e282593c94d027a10ea8dba325ea723ce558110c22bd606bca7,1,2.08,12,12
099b23984ab14e282593c94d027a10ea8dba325ea723ce558110c22bd606bca7,2,2.46,14,26
099b23984ab14e282593c94d027a10ea8dba325ea723ce558110c22bd606bca7,3,2.77,15,41
099b23984ab14e282593c94d027a10ea8dba325ea723ce558110c22bd606bca7,4,3.0,19,60
099b23984ab14e282593c94d027a10ea8dba325ea723ce558110c22bd606bca7,5,2.22,20,82
099b23984ab14e282593c94d027a10ea8dba325ea723ce558110c22bd606bca7,6,3.0,24,106
099b23984ab14e282593c94d027a10ea8dba325ea723ce558110c22bd606bca7,7,2.82,16,122
099b23984ab14e282593c94d027a10ea8dba325ea723ce558110c22bd606bca7,8,2.61,11,133
099b23984ab14e282593c94d027a10ea8dba325ea723ce558110c22bd606bca7,9,3.62,13,146
099b23984ab14e282593c94d027a10ea8dba325ea723ce558110c22bd606bca7,10,4.0,9,155
09afd7e3270c5953be453423746229ddce1671077654afd9a179dd8236ec3fa5,1,2.83,12,12
09afd7e3270c5953be453423746229ddce1671077654afd9a179dd8236ec3fa5,2,2.64,14,26
09afd7e3270c5953be453423746229ddce1671077654afd9a179dd8236ec3fa5,3,2.72,16,42
09afd7e3270c5953be453423746229ddce1671077654afd9a179dd8236ec3fa5,4,3.84,19,61
09afd7e3270c5953be453423746229ddce1671077654afd9a179dd8236ec3fa5,5,3.75,18,84
09afd7e3270c5953be453423746229ddce1671077654afd9a179dd8236ec3fa5,6,3.92,19,103
09afd7e3270c5953be453423746229ddce1671077654afd9a179dd8236ec3fa5,7,3.72,16,119
09afd7e3270c5953be453423746229ddce1671077654afd9a179dd8236ec3fa5,8,4.0,8,127
09fb229485692ab260b9709f5f0c5b8e99dd12119120f799320a1fe88a6926be,1,2.36,14,14
09fb229485692ab260b9709f5f0c5b8e99dd12119120f799320a1fe88a6926be,2,2.05,11,25
09fb229485692ab260b9709f5f0c5b8e99dd12119120f799320a1fe88a6926be,3,2.6,21,46
09fb229485692ab260b9709f5f0c5b8e99dd12119120f799320a1fe88a6926be,4,1.0,9,55
09fb229485692ab260b9709f5f0c5b8e99dd12119120f799320a1fe88a6926be,5,1.47,11,66
09fb229485692ab260b9709f5f0c5b8e99dd12119120f799320a1fe88a6926be,6,3.21,17,83
09fb229485692ab260b9709f5f0c5b8e99dd12119120f799320a1fe88a6926be,7,2.8,22,105
09fb229485692ab260b9709f5f0c5b8e99dd12119120f799320a1fe88a6926be,8,3.0,21,126
09fb229485692ab260b9709f5f0c5b8e99dd12119120f799320a1fe88a6926be,9,3.87,15,143
09fb229485692ab260b9709f5f0c5b8e99dd12119120f799320a1fe88a6926be,10,4.0,12,155
0a2c2a13a947ef44c1150197140242623473c42218ead9ea3b5ce0d9a33a0cd9,1,1.08,8,8
0a2c2a13a947ef44c1150197140242623473c42218ead9ea3b5ce0d9a33a0cd9,2,1.54,9,17
0a2c2a13a947ef44c1150197140242623473c42218ead9ea3b5ce0d9a33a0cd9,3,0.21,2,19
0a2c2a13a947ef44c1150197140242623473c42218ead9ea3b5ce0d9a33a0cd9,4,0.0,0,19
0a2c2a13a947ef44c1150197140242623473c42218ead9ea3b5ce0d9a33a0cd9,5,0.5,2,21
0a2c2a13a947ef44c1150197140242623473c42218ead9ea3b5ce0d9a33a0cd9,6,0.38,3,24
0a2c2a13a947ef44c1150197140242623473c42218ead9ea3b5ce0d9a33a0cd9,7,1.09,7,35
0a2c2a13a947ef44c1150197140242623473c42218ead9ea3b5ce0d9a33a0cd9,8,1.79,11,46
0a4113074bcc023eabc0721b41052b896d0864632c8c6cd488f1208be40fffe2,1,1.67,12,12
0a4113074bcc023eabc0721b41052b896d0864632c8c6cd488f1208be40fffe2,2,2.38,9,21
0a4113074bcc023eabc0721b41052b896d0864632c8c6cd488f1208be40fffe2,3,2.44,18,42
0a4113074bcc023eabc0721b41052b896d0864632c8c6cd488f1208be40fffe2,4,2.25,18,60
0a4113074bcc023eabc0721b41052b896d0864632c8c6cd488f1208be40fffe2,5,2.29,19,79
0a4113074bcc023eabc0721b41052b896d0864632c8c6cd488f1208be40fffe2,6,2.05,18,97
0a4113074bcc023eabc0721b41052b896d0864632c8c6cd488f1208be40fffe2,7,2.63,19,116
0a4113074bcc023eabc0721b41052b896d0864632c8c6cd488f1208be40fffe2,8,2.97,17,133
0a4113074bcc023eabc0721b41052b896d0864632c8c6cd488f1208be40fffe2,9,2.4,7,142
0a4113074bcc023eabc0721b41052b896d0864632c8c6cd488f1208be40fffe2,10,3.36,14,156
0a56d543573a49f5169890a7e38c24a2c0685bd5d28045200d431f29c77fc736,1,2.92,12,12
0a56d543573a49f5169890a7e38c24a2c0685bd5d28045200d431f29c77fc736,2,2.93,14,26
0a56d543573a49f5169890a7e38c24a2c0685bd5d28045200d431f29c77fc736,3,2.88,16,42
0a56d543573a49f5169890a7e38c24a2c0685bd5d28045200d431f29c77fc736,4,2.94,16,58
0a56d543573a49f5169890a7e38c24a2c0685bd5d28045200d431f29c77fc736,5,3.0,16,76
0a56d543573a49f5169890a7e38c24a2c0685bd5d28045200d431f29c77fc736,6,3.84,19,95
0a56d543573a49f5169890a7e38c24a2c0685bd5d28045200d431f29c77fc736,7,3.72,16,114
0a56d543573a49f5169890a7e38c24a2c0685bd5d28045200d431f29c77fc736,8,3.42,20,134
0a56d543573a49f5169890a7e38c24a2c0685bd5d28045200d431f29c77fc736,9,2.58,13,147
0a56d543573a49f5169890a7e38c24a2c0685bd5d28045200d431f29c77fc736,10,4.0,9,156
0a7e0278ca3b8552b7e55bd71786159bca495a7490b39aaa770bcb743e15a164,1,2.83,12,12
0a7e0278ca3b8552b7e55bd71786159bca495a7490b39aaa770bcb743e15a164,2,1.96,14,26
0a7e0278ca3b8552b7e55bd71786159bca495a7490b39aaa770bcb743e15a164,3,0.83,5,31
0a7e0278ca3b8552b7e55bd71786159bca495a7490b39aaa770bcb743e15a164,4,2.04,14,45
0a7e0278ca3b8552b7e55bd71786159bca495a7490b39aaa770bcb743e15a164,5,0.0,0,48
0ab28f73e9ea579ab2a2ed304cbe40911f904bc8a8021f320c109cd15222e40c,1,1.83,8,8
0ab28f73e9ea579ab2a2ed304cbe40911f904bc8a8021f320c109cd15222e40c,2,2.21,14,22
0ab28f73e9ea579ab2a2ed304cbe40911f904bc8a8021f320c109cd15222e40c,3,3.09,16,42
0ab28f73e9ea579ab2a2ed304cbe40911f904bc8a8021f320c109cd15222e40c,4,3.75,18,60
0ab28f73e9ea579ab2a2ed304cbe40911f904bc8a8021f320c109cd15222e40c,5,3.61,18,78
0ab28f73e9ea579ab2a2ed304cbe40911f904bc8a8021f320c109cd15222e40c,6,3.92,20,98
0ab28f73e9ea579ab2a2ed304cbe40911f904bc8a8021f320c109cd15222e40c,7,3.93,21,119
0ab28f73e9ea579ab2a2ed304cbe40911f904bc8a8021f320c109cd15222e40c,8,3.62,16,135
0ab28f73e9ea579ab2a2ed304cbe40911f904bc8a8021f320c109cd15222e40c,9,3.25,8,143
0ab28f73e9ea579ab2a2ed304cbe40911f904bc8a8021f320c109cd15222e40c,10,3.62,12,155
0ac8451bf2c7466b67f48c063c1eb0b437f183dfc12a75224eb9748d98d0fa61,1,1.67,12,12
0ac8451bf2c7466b67f48c063c1eb0b437f183dfc12a75224eb9748d98d0fa61,2,1.93,14,26
0ac8451bf2c7466b67f48c063c1eb0b437f183dfc12a75224eb9748d98d0fa61,3,2.28,18,44
0ac8451bf2c7466b67f48c063c1eb0b437f183dfc12a75224eb9748d98d0fa61,4,2.32,19,63
0ac8451bf2c7466b67f48c063c1eb0b437f183dfc12a75224eb9748d98d0fa61,5,2.35,18,81
0ac8451bf2c7466b67f48c063c1eb0b437f183dfc12a75224eb9748d98d0fa61,6,3.3,20,101
0ac8451bf2c7466b67f48c063c1eb0b437f183dfc12a75224eb9748d98d0fa61,7,2.66,17,118
0ac8451bf2c7466b67f48c063c1eb0b437f183dfc12a75224eb9748d98d0fa61,8,2.93,18,136
0ac8451bf2c7466b67f48c063c1eb0b437f183dfc12a75224eb9748d98d0fa61,9,2.14,7,143
0ac8451bf2c7466b67f48c063c1eb0b437f183dfc12a75224eb9748d98d0fa61,10,3.0,12,155
0add24830b832380c0dff208b3ef2c1d261a535e270c4d6da826681d5133aa1b,1,2.17,12,12
0add24830b832380c0dff208b3ef2c1d261a535e270c4d6da826681d5133aa1b,2,2.92,12,24
0add24830b832380c0dff208b3ef2c1d261a535e270c4d6da826681d5133aa1b,3,1.06,10,34
0add24830b832380c0dff208b3ef2c1d261a535e270c4d6da826681d5133aa1b,4,2.29,19,53
0add24830b832380c0dff208b3ef2c1d261a535e270c4d6da826681d5133aa1b,5,3.05,19,75
0add24830b832380c0dff208b3ef2c1d261a535e270c4d6da826681d5133aa1b,6,2.56,16,91
0add24830b832380c0dff208b3ef2c1d261a535e270c4d6da826681d5133aa1b,7,3.12,21,112
0add24830b832380c0dff208b3ef2c1d261a535e270c4d6da826681d5133aa1b,8,3.21,14,126
0afdca032d6c5ac67e61c2e0e770d54a8556c2323cecac775e93023e85baf4a5,1,1.17,4,4
0afdca032d6c5ac67e61c2e0e770d54a8556c2323cecac775e93023e85baf4a5,2,2.67,12,16
0afdca032d6c5ac67e61c2e0e770d54a8556c2323cecac775e93023e85baf4a5,3,1.62,11,33
0afdca032d6c5ac67e61c2e0e770d54a8556c2323cecac775e93023e85baf4a5,4,2.57,22,55
0afdca032d6c5ac67e61c2e0e770d54a8556c2323cecac775e93023e85baf4a5,5,2.62,19,77
0afdca032d6c5ac67e61c2e0e770d54a8556c2323cecac775e93023e85baf4a5,6,3.25,24,101
0afdca032d6c5ac67e61c2e0e770d54a8556c2323cecac775e93023e85baf4a5,7,2.74,19,120
0afdca032d6c5ac67e61c2e0e770d54a8556c2323cecac775e93023e85baf4a5,8,4.0,6,126
0b37796327f82a3ec93caa0c067b4adb9d851abf349b8e4e0fbfe3586a3413a3,1,0.83,4,4
0b37796327f82a3ec93caa0c067b4adb9d851abf349b8e4e0fbfe3586a3413a3,2,2.46,14,18
0b37796327f82a3ec93caa0c067b4adb9d851abf349b8e4e0fbfe3586a3413a3,3,2.03,16,42
0b37796327f82a3ec93caa0c067b4adb9d851abf349b8e4e0fbfe3586a3413a3,4,2.5,20,62
0b37796327f82a3ec93caa0c067b4adb9d851abf349b8e4e0fbfe3586a3413a3,5,3.03,18,80
0b37796327f82a3ec93caa0c067b4adb9d851abf349b8e4e0fbfe3586a3413a3,6,3.76,21,101
0b37796327f82a3ec93caa0c067b4adb9d851abf349b8e4e0fbfe3586a3413a3,7,3.67,18,119
0b37796327f82a3ec93caa0c067b4adb9d851abf349b8e4e0fbfe3586a3413a3,8,3.62,8,127
0b487fc46e7bdcf56da8db7107cc0dec1c372e4cf56d557314645c4f623f3c97,1,2.14,14,14
0b487fc46e7bdcf56da8db7107cc0dec1c372e4cf56d557314645c4f623f3c97,2,2.23,11,25
0b487fc46e7bdcf56da8db7107cc0dec1c372e4cf56d557314645c4f623f3c97,3,3.27,22,47
